source_path,output_path,status,confidence,det_left,det_top,det_right,det_bottom,crop_left,crop_top,crop_right,crop_bottom
penguins_data\Spider\IMG_4325 copy.jpeg,belly\Spider\IMG_4325 copy.jpeg,yolo(conf=0.84),0.836,102,183,418,729,86,156,434,756
penguins_data\Spider\IMG_4326 copy.jpeg,belly\Spider\IMG_4326 copy.jpeg,yolo(conf=0.63),0.627,37,194,285,558,25,176,297,576
penguins_data\Spider\IMG_4330 copy.jpeg,belly\Spider\IMG_4330 copy.jpeg,yolo(conf=0.90),0.905,65,193,437,616,46,172,456,637
penguins_data\Spider\IMG_4331 copy.jpeg,belly\Spider\IMG_4331 copy.jpeg,yolo(conf=0.94),0.941,107,255,501,744,87,231,521,768
penguins_data\Spider\IMG_4332 copy.jpeg,belly\Spider\IMG_4332 copy.jpeg,yolo(conf=0.89),0.888,114,286,494,853,95,258,513,881
penguins_data\Spider\IMG_4337 copy.jpeg,belly\Spider\IMG_4337 copy.jpeg,yolo(conf=0.60),0.605,68,228,332,695,55,205,345,718
penguins_data\Spider\IMG_4338 copy.jpeg,belly\Spider\IMG_4338 copy.jpeg,yolo(conf=0.58),0.578,61,220,330,718,48,195,343,743
penguins_data\Spider\IMG_4339 copy.jpeg,belly\Spider\IMG_4339 copy.jpeg,yolo(conf=0.67),0.673,69,224,388,723,53,199,404,748
penguins_data\Spider\IMG_4340 copy.jpeg,belly\Spider\IMG_4340 copy.jpeg,yolo(conf=0.75),0.750,99,176,380,694,85,150,394,720
penguins_data\Spider\IMG_4341 copy.jpeg,belly\Spider\IMG_4341 copy.jpeg,yolo(conf=0.66),0.656,132,248,425,718,117,224,440,742
penguins_data\Spider\IMG_4344 copy.jpeg,belly\Spider\IMG_4344 copy.jpeg,yolo(conf=0.66),0.662,195,223,521,770,179,196,537,797
penguins_data\Spider\IMG_4345 copy.jpeg,belly\Spider\IMG_4345 copy.jpeg,yolo(conf=0.67),0.672,177,177,503,716,161,150,519,743
penguins_data\Spider\IMG_4346 copy.jpeg,belly\Spider\IMG_4346 copy.jpeg,yolo(conf=0.75),0.749,280,205,617,715,263,179,634,741
penguins_data\Spider\IMG_4347 copy.jpeg,belly\Spider\IMG_4347 copy.jpeg,yolo(conf=0.72),0.717,233,248,582,714,216,225,599,737
penguins_data\Spider\IMG_4348 copy.jpeg,belly\Spider\IMG_4348 copy.jpeg,yolo(conf=0.71),0.710,147,428,490,764,130,411,507,781
penguins_data\Spider\IMG_4349 copy.jpeg,belly\Spider\IMG_4349 copy.jpeg,yolo(conf=0.28),0.282,80,398,448,679,62,384,466,693
penguins_data\Spider\IMG_4350 copy.jpeg,belly\Spider\IMG_4350 copy.jpeg,no_detection_fallback,0.000,,,,,74,200,668,640
penguins_data\Spider\IMG_4351 copy.jpeg,belly\Spider\IMG_4351 copy.jpeg,yolo(conf=0.76),0.763,183,212,448,608,170,192,461,628
penguins_data\Spider\IMG_4352 copy.jpeg,belly\Spider\IMG_4352 copy.jpeg,yolo(conf=0.80),0.796,165,176,453,641,151,153,467,664
penguins_data\Spider\IMG_4355 copy.jpeg,belly\Spider\IMG_4355 copy.jpeg,no_detection_fallback,0.000,,,,,60,180,540,576
penguins_data\Spider\IMG_4356 copy.jpeg,belly\Spider\IMG_4356 copy.jpeg,yolo(conf=0.27),0.275,212,177,473,576,199,157,486,596
penguins_data\Spider\IMG_4358 copy.jpeg,belly\Spider\IMG_4358 copy.jpeg,yolo(conf=0.32),0.320,149,239,524,861,130,208,543,892
penguins_data\Spider\IMG_4359 copy.jpeg,belly\Spider\IMG_4359 copy.jpeg,yolo(conf=0.41),0.412,56,198,474,718,35,172,495,744
penguins_data\Spider\IMG_4360 copy.jpeg,belly\Spider\IMG_4360 copy.jpeg,yolo(conf=0.49),0.487,66,184,488,662,45,160,509,686
penguins_data\Spider\IMG_4361 copy.jpeg,belly\Spider\IMG_4361 copy.jpeg,yolo(conf=0.30),0.303,87,176,521,731,65,148,543,759
penguins_data\Spider\Spider5.jpg,belly\Spider\Spider5.jpg,yolo(conf=0.60),0.596,94,213,455,857,76,181,471,889
penguins_data\Stark\IMG_2976.jpeg,belly\Stark\IMG_2976.jpeg,yolo(conf=0.62),0.623,100,596,732,1552,68,548,764,1600
penguins_data\Stark\IMG_2977.jpeg,belly\Stark\IMG_2977.jpeg,yolo(conf=0.72),0.716,141,619,714,1649,112,567,743,1701
penguins_data\Stark\IMG_2978.jpeg,belly\Stark\IMG_2978.jpeg,yolo(conf=0.66),0.661,89,619,754,1672,56,566,787,1725
penguins_data\Stark\IMG_2979.jpeg,belly\Stark\IMG_2979.jpeg,yolo(conf=0.49),0.490,111,504,713,1335,81,462,743,1377
penguins_data\Stark\IMG_2983.jpeg,belly\Stark\IMG_2983.jpeg,yolo(conf=0.64),0.641,342,499,925,973,313,475,954,997
penguins_data\Stark\Stark 1.jpg,belly\Stark\Stark 1.jpg,yolo(conf=0.78),0.783,81,493,693,1244,50,455,724,1282
penguins_data\Stark\Stark 2.jpg,belly\Stark\Stark 2.jpg,yolo(conf=0.82),0.815,67,426,552,1167,43,389,576,1204
penguins_data\Stark\Stark 3.jpg,belly\Stark\Stark 3.jpg,yolo(conf=0.45),0.454,107,268,475,858,89,238,493,888
penguins_data\Stark\Stark 4.jpg,belly\Stark\Stark 4.jpg,yolo(conf=0.44),0.444,82,409,410,1068,66,376,410,1101
penguins_data\Stark\Stark 5.jpg,belly\Stark\Stark 5.jpg,yolo(conf=0.85),0.846,77,425,545,937,54,399,568,963
penguins_data\Stark\Stark 6.jpg,belly\Stark\Stark 6.jpg,yolo(conf=0.63),0.630,55,344,350,632,40,330,365,646
penguins_data\Stark\Stark 7.jpg,belly\Stark\Stark 7.jpg,yolo(conf=0.71),0.706,52,315,316,575,39,302,329,588
penguins_data\Stark\Stark 8.jpg,belly\Stark\Stark 8.jpg,yolo(conf=0.76),0.760,98,538,600,1294,73,500,625,1332
penguins_data\Stella\Stella1.jpg,belly\Stella\Stella1.jpg,yolo(conf=0.68),0.683,91,318,523,942,69,287,545,973
penguins_data\Stella\Stella2.jpg,belly\Stella\Stella2.jpg,yolo(conf=0.77),0.769,90,468,624,1317,63,426,651,1359
penguins_data\Stella\Stella3.jpg,belly\Stella\Stella3.jpg,yolo(conf=0.74),0.743,129,380,536,1077,109,345,556,1112
penguins_data\Stella\Stella4.jpg,belly\Stella\Stella4.jpg,yolo(conf=0.83),0.828,78,239,411,801,61,211,428,829
penguins_data\Stella\Stella5.jpg,belly\Stella\Stella5.jpg,yolo(conf=0.66),0.661,159,181,446,690,145,156,460,715
penguins_data\Summer\DSC_2649.jpg,belly\Summer\DSC_2649.jpg,yolo(conf=0.42),0.417,83,266,407,740,67,242,423,764
penguins_data\Summer\DSC_2650.jpg,belly\Summer\DSC_2650.jpg,yolo(conf=0.49),0.490,96,258,420,764,80,233,436,789
penguins_data\Summer\Summer1.jpg,belly\Summer\Summer1.jpg,yolo(conf=0.56),0.563,231,466,878,1324,199,423,910,1367
penguins_data\Summer\Summer10.jpg,belly\Summer\Summer10.jpg,yolo(conf=0.86),0.865,133,428,632,1017,108,399,657,1046
penguins_data\Summer\Summer11.jpg,belly\Summer\Summer11.jpg,yolo(conf=0.86),0.864,365,548,947,1141,336,518,976,1171
penguins_data\Summer\Summer12.jpg,belly\Summer\Summer12.jpg,no_detection_fallback,0.000,,,,,88,187,792,599
penguins_data\Summer\Summer2.jpg,belly\Summer\Summer2.jpg,yolo(conf=0.74),0.744,198,433,608,948,178,407,628,974
penguins_data\Summer\Summer3.jpg,belly\Summer\Summer3.jpg,yolo(conf=0.82),0.817,211,445,671,1102,188,412,694,1135
penguins_data\Summer\Summer4.jpg,belly\Summer\Summer4.jpg,yolo(conf=0.70),0.698,143,434,680,1099,116,401,707,1132
penguins_data\Summer\Summer5.jpg,belly\Summer\Summer5.jpg,yolo(conf=0.64),0.639,260,468,775,1133,234,435,801,1166
penguins_data\Summer\Summer6.jpg,belly\Summer\Summer6.jpg,yolo(conf=0.34),0.339,180,327,530,656,162,311,548,672
penguins_data\Summer\Summer7.jpg,belly\Summer\Summer7.jpg,no_detection_fallback,0.000,,,,,72,256,656,819
penguins_data\Summer\Summer8.jpg,belly\Summer\Summer8.jpg,no_detection_fallback,0.000,,,,,65,255,587,816
penguins_data\Summer\Summer9.jpg,belly\Summer\Summer9.jpg,no_detection_fallback,0.000,,,,,67,249,608,797
penguins_data\Swiftie\DSC_2494.jpeg,belly\Swiftie\DSC_2494.jpeg,yolo(conf=0.60),0.599,83,420,549,1390,60,372,572,1438
penguins_data\Swiftie\DSC_2495.jpeg,belly\Swiftie\DSC_2495.jpeg,yolo(conf=0.52),0.517,2,345,594,1424,0,291,624,1478
penguins_data\Swiftie\DSC_2496.jpeg,belly\Swiftie\DSC_2496.jpeg,yolo(conf=0.51),0.511,113,195,611,980,88,156,636,1019
penguins_data\Swiftie\DSC_2497.jpeg,belly\Swiftie\DSC_2497.jpeg,yolo(conf=0.58),0.583,280,250,1193,1781,234,173,1239,1858
penguins_data\Swiftie\DSC_2498.jpeg,belly\Swiftie\DSC_2498.jpeg,yolo(conf=0.55),0.546,0,0,586,952,0,0,615,1000
penguins_data\Swiftie\DSC_2499.jpeg,belly\Swiftie\DSC_2499.jpeg,yolo(conf=0.57),0.566,149,115,809,1162,116,63,842,1214
penguins_data\Swiftie\DSC_2601.jpeg,belly\Swiftie\DSC_2601.jpeg,yolo(conf=0.75),0.746,97,261,514,875,76,230,535,906
penguins_data\Swiftie\DSC_2602.jpeg,belly\Swiftie\DSC_2602.jpeg,yolo(conf=0.61),0.610,57,219,479,962,36,182,500,999
penguins_data\Swiftie\DSC_2603.jpeg,belly\Swiftie\DSC_2603.jpeg,yolo(conf=0.65),0.651,109,225,476,865,91,193,494,897
penguins_data\Swiftie\DSC_2604.jpeg,belly\Swiftie\DSC_2604.jpeg,yolo(conf=0.62),0.618,72,214,488,883,51,181,509,916
penguins_data\Swiftie\DSC_2605.jpeg,belly\Swiftie\DSC_2605.jpeg,yolo(conf=0.65),0.651,69,188,416,771,52,159,433,800
penguins_data\Swiftie\IMG_0814_box1.jpg,belly\Swiftie\IMG_0814_box1.jpg,yolo(conf=0.54),0.535,102,136,336,558,90,115,348,579
penguins_data\Swiftie\IMG_0815_box2.jpg,belly\Swiftie\IMG_0815_box2.jpg,yolo(conf=0.56),0.561,186,175,392,622,176,153,392,644
penguins_data\Swiftie\IMG_1280_box1.jpg,belly\Swiftie\IMG_1280_box1.jpg,yolo(conf=0.78),0.778,182,267,606,983,161,231,627,1019
penguins_data\Swiftie\IMG_1877_box1.jpg,belly\Swiftie\IMG_1877_box1.jpg,yolo(conf=0.63),0.632,236,399,855,1150,205,361,886,1179
penguins_data\Swiftie\IMG_1974_box2.jpg,belly\Swiftie\IMG_1974_box2.jpg,yolo(conf=0.68),0.681,48,112,349,519,33,92,364,539
penguins_data\Swiftie\IMG_1987_box1.jpg,belly\Swiftie\IMG_1987_box1.jpg,yolo(conf=0.59),0.591,165,373,736,1278,136,328,765,1323
penguins_data\Swiftie\IMG_2881.jpeg,belly\Swiftie\IMG_2881.jpeg,yolo(conf=0.75),0.751,334,420,876,1132,307,384,903,1168
penguins_data\Swiftie\IMG_2882.jpeg,belly\Swiftie\IMG_2882.jpeg,yolo(conf=0.82),0.824,270,429,985,1191,234,391,1021,1229
penguins_data\Swiftie\IMG_2883.jpeg,belly\Swiftie\IMG_2883.jpeg,yolo(conf=0.50),0.496,602,441,1342,1271,565,399,1379,1313
penguins_data\Swiftie\IMG_2885.jpeg,belly\Swiftie\IMG_2885.jpeg,yolo(conf=0.63),0.633,532,449,1402,1311,488,406,1446,1354
penguins_data\Swiftie\IMG_2886.jpeg,belly\Swiftie\IMG_2886.jpeg,yolo(conf=0.55),0.545,622,594,1390,1589,584,544,1428,1639
penguins_data\Swiftie\IMG_2887.jpeg,belly\Swiftie\IMG_2887.jpeg,yolo(conf=0.61),0.611,244,517,1007,1716,206,457,1045,1776
penguins_data\Swiftie\IMG_2888.jpeg,belly\Swiftie\IMG_2888.jpeg,yolo(conf=0.68),0.678,189,581,899,1901,153,515,935,1967
penguins_data\Swiftie\IMG_2889.jpeg,belly\Swiftie\IMG_2889.jpeg,yolo(conf=0.47),0.471,630,565,1347,1904,594,498,1383,1971
penguins_data\Swiftie\IMG_2890.jpeg,belly\Swiftie\IMG_2890.jpeg,yolo(conf=0.74),0.743,237,571,1063,1595,196,520,1104,1646
penguins_data\Swiftie\IMG_2891.jpeg,belly\Swiftie\IMG_2891.jpeg,yolo(conf=0.72),0.722,74,542,936,1382,31,500,979,1424
penguins_data\Swiftie\IMG_2892.jpeg,belly\Swiftie\IMG_2892.jpeg,yolo(conf=0.72),0.720,376,498,1366,1368,326,454,1416,1412
penguins_data\Swiftie\IMG_2893.jpeg,belly\Swiftie\IMG_2893.jpeg,yolo(conf=0.69),0.691,533,613,1617,1573,479,565,1671,1621
penguins_data\Swiftie\IMG_2894.jpeg,belly\Swiftie\IMG_2894.jpeg,yolo(conf=0.61),0.610,572,941,2126,2929,494,842,2204,3028
penguins_data\Swiftie\IMG_2895.jpeg,belly\Swiftie\IMG_2895.jpeg,no_detection_fallback,0.000,,,,,302,896,2721,2867
penguins_data\Swiftie\IMG_2896.jpeg,belly\Swiftie\IMG_2896.jpeg,yolo(conf=0.63),0.631,457,990,1664,2919,397,894,1724,3015
penguins_data\Swiftie\IMG_2897.jpeg,belly\Swiftie\IMG_2897.jpeg,yolo(conf=0.73),0.733,417,980,1604,2764,358,891,1663,2853
penguins_data\Swiftie\IMG_2898.jpeg,belly\Swiftie\IMG_2898.jpeg,yolo(conf=0.72),0.715,478,1027,1563,2866,424,935,1617,2958
penguins_data\Swiftie\IMG_2899.jpeg,belly\Swiftie\IMG_2899.jpeg,yolo(conf=0.36),0.362,673,643,2216,2141,596,568,2293,2216
penguins_data\Swiftie\IMG_2900.jpeg,belly\Swiftie\IMG_2900.jpeg,no_detection_fallback,0.000,,,,,256,971,2308,3108
penguins_data\Swiftie\Swiftie1.jpg,belly\Swiftie\Swiftie1.jpg,yolo(conf=0.78),0.778,243,526,665,1191,222,493,686,1224
penguins_data\Swiftie\Swiftie2.jpg,belly\Swiftie\Swiftie2.jpg,yolo(conf=0.72),0.723,91,384,505,1153,70,346,526,1191
penguins_data\Swiftie\Swiftie3.jpg,belly\Swiftie\Swiftie3.jpg,yolo(conf=0.80),0.796,70,329,500,965,48,297,522,997
penguins_data\Swiftie\Swiftie4.jpg,belly\Swiftie\Swiftie4.jpg,yolo(conf=0.67),0.672,210,301,571,785,192,277,589,809
penguins_data\Swiftie\Swiftie5.jpg,belly\Swiftie\Swiftie5.jpg,yolo(conf=0.61),0.613,260,608,821,1383,232,569,849,1385
penguins_data\Swiftie\Swiftie6.jpg,belly\Swiftie\Swiftie6.jpg,yolo(conf=0.58),0.582,140,343,579,1002,118,310,601,1035
penguins_data\Swiftie\Swiftie7.jpg,belly\Swiftie\Swiftie7.jpg,yolo(conf=0.57),0.568,118,319,580,996,95,285,603,1030
penguins_data\Tang\IMG_0286_box3.jpg,belly\Tang\IMG_0286_box3.jpg,yolo(conf=0.64),0.636,157,200,461,707,142,175,476,732
penguins_data\Tang\IMG_0287_box3.jpg,belly\Tang\IMG_0287_box3.jpg,yolo(conf=0.59),0.591,140,203,435,732,125,177,450,758
penguins_data\Tang\IMG_0288_box1.jpg,belly\Tang\IMG_0288_box1.jpg,no_detection_fallback,0.000,,,,,73,218,657,700
penguins_data\Tang\IMG_0293_box1.jpg,belly\Tang\IMG_0293_box1.jpg,yolo(conf=0.69),0.692,205,259,548,912,188,226,565,945
penguins_data\Tang\IMG_0294_box1.jpg,belly\Tang\IMG_0294_box1.jpg,yolo(conf=0.62),0.622,214,276,716,1099,189,235,741,1140
penguins_data\Tang\IMG_0521_box1.jpg,belly\Tang\IMG_0521_box1.jpg,no_detection_fallback,0.000,,,,,67,199,608,638
penguins_data\Tang\IMG_1502_box2.jpg,belly\Tang\IMG_1502_box2.jpg,yolo(conf=0.47),0.466,300,334,760,1136,277,294,783,1176
penguins_data\Tang\IMG_1503_box1.jpg,belly\Tang\IMG_1503_box1.jpg,yolo(conf=0.60),0.604,177,349,736,1266,149,303,764,1312
penguins_data\Tang\IMG_1550_box3.jpg,belly\Tang\IMG_1550_box3.jpg,yolo(conf=0.47),0.467,0,411,667,1275,0,368,700,1318
penguins_data\Tang\IMG_2844.jpeg,belly\Tang\IMG_2844.jpeg,yolo(conf=0.35),0.351,347,254,1090,1215,310,206,1090,1263
penguins_data\Tang\IMG_2845.jpeg,belly\Tang\IMG_2845.jpeg,no_detection_fallback,0.000,,,,,109,362,989,1158
penguins_data\Tang\IMG_2846.jpeg,belly\Tang\IMG_2846.jpeg,yolo(conf=0.66),0.658,293,294,803,873,267,265,829,902
penguins_data\Tang\IMG_2847.jpeg,belly\Tang\IMG_2847.jpeg,yolo(conf=0.72),0.715,845,1148,2209,2858,777,1062,2277,2944
penguins_data\Tang\IMG_2848.jpeg,belly\Tang\IMG_2848.jpeg,yolo(conf=0.60),0.596,515,1039,2260,2799,428,951,2347,2887
penguins_data\Tang\IMG_2849.jpeg,belly\Tang\IMG_2849.jpeg,yolo(conf=0.43),0.431,393,755,2295,3205,298,633,2390,3327
penguins_data\Tang\IMG_2850.jpeg,belly\Tang\IMG_2850.jpeg,yolo(conf=0.51),0.512,582,577,2388,3034,492,454,2478,3157
penguins_data\Tang\IMG_2851.jpeg,belly\Tang\IMG_2851.jpeg,yolo(conf=0.79),0.789,220,729,2131,3134,124,609,2227,3254
penguins_data\Tang\IMG_2852.jpeg,belly\Tang\IMG_2852.jpeg,yolo(conf=0.67),0.665,582,966,2390,3650,492,832,2420,3784
penguins_data\Tang\IMG_2853.jpeg,belly\Tang\IMG_2853.jpeg,yolo(conf=0.74),0.736,430,1089,1906,3672,356,960,1980,3801
penguins_data\Tang\IMG_2854.jpeg,belly\Tang\IMG_2854.jpeg,yolo(conf=0.77),0.769,513,1113,2013,3409,438,998,2019,3524
penguins_data\Tang\IMG_2855.jpeg,belly\Tang\IMG_2855.jpeg,yolo(conf=0.82),0.817,351,1199,1781,3416,279,1088,1853,3527
penguins_data\Tang\IMG_2856.jpeg,belly\Tang\IMG_2856.jpeg,yolo(conf=0.70),0.698,87,1089,1830,3346,0,976,1830,3459
penguins_data\Tang\IMG_3373_box3.jpg,belly\Tang\IMG_3373_box3.jpg,yolo(conf=0.48),0.483,332,322,795,1059,309,285,818,1063
penguins_data\Tang\IMG_3374_box1.jpg,belly\Tang\IMG_3374_box1.jpg,yolo(conf=0.40),0.401,285,359,805,872,259,333,831,872
penguins_data\Tang\IMG_3393_box2.jpg,belly\Tang\IMG_3393_box2.jpg,yolo(conf=0.51),0.513,1,338,342,969,0,306,359,1001
penguins_data\Tang\IMGP0420.JPG,belly\Tang\IMGP0420.JPG,yolo(conf=0.74),0.742,65,156,269,472,55,140,279,488
penguins_data\Tang\IMGP0421.JPG,belly\Tang\IMGP0421.JPG,yolo(conf=0.55),0.554,72,150,314,462,60,134,326,478
penguins_data\Tang\IMGP0456.JPG,belly\Tang\IMGP0456.JPG,yolo(conf=0.46),0.458,678,837,1757,2393,624,759,1811,2471
penguins_data\Tang\IMGP0457.JPG,belly\Tang\IMGP0457.JPG,yolo(conf=0.77),0.770,657,883,1606,2246,610,815,1653,2314
penguins_data\Tang\IMGP0458.JPG,belly\Tang\IMGP0458.JPG,yolo(conf=0.82),0.815,511,891,1519,2166,461,827,1569,2230
penguins_data\Tang\IMGP0459.JPG,belly\Tang\IMGP0459.JPG,yolo(conf=0.68),0.684,391,884,1440,2123,339,822,1492,2185
penguins_data\Tang\IMGP0460.JPG,belly\Tang\IMGP0460.JPG,yolo(conf=0.75),0.753,519,459,1621,1493,464,407,1676,1545
penguins_data\Tang\IMGP0461.JPG,belly\Tang\IMGP0461.JPG,yolo(conf=0.81),0.813,114,1129,1029,1844,68,1093,1075,1880
penguins_data\Tang\IMGP0462.JPG,belly\Tang\IMGP0462.JPG,yolo(conf=0.67),0.673,652,999,1646,1649,602,967,1696,1681
penguins_data\Tang\IMGP0463.JPG,belly\Tang\IMGP0463.JPG,yolo(conf=0.56),0.565,347,869,1611,2342,284,795,1635,2416
penguins_data\Tang\IMGP0464.JPG,belly\Tang\IMGP0464.JPG,yolo(conf=0.63),0.625,200,869,1361,2228,142,801,1371,2296
penguins_data\Tang\IMGP0465.JPG,belly\Tang\IMGP0465.JPG,yolo(conf=0.60),0.603,321,1050,1415,2609,266,972,1470,2687
penguins_data\Tang\IMGP0466.JPG,belly\Tang\IMGP0466.JPG,yolo(conf=0.63),0.625,510,1011,1656,2304,453,946,1713,2369
penguins_data\Tang\IMGP0467.JPG,belly\Tang\IMGP0467.JPG,yolo(conf=0.67),0.674,353,1051,1480,2684,297,969,1536,2766
penguins_data\Tang\IMGP0468.JPG,belly\Tang\IMGP0468.JPG,yolo(conf=0.28),0.277,341,1124,1682,2580,274,1051,1682,2653
penguins_data\Tang\IMGP0469.JPG,belly\Tang\IMGP0469.JPG,yolo(conf=0.61),0.613,154,1041,1359,2584,94,964,1419,2661
penguins_data\Tang\IMGP0470.JPG,belly\Tang\IMGP0470.JPG,yolo(conf=0.65),0.650,133,1014,1494,2724,65,928,1562,2810
penguins_data\Tang\IMGP0471.JPG,belly\Tang\IMGP0471.JPG,yolo(conf=0.60),0.604,370,962,1369,2052,320,908,1419,2106
penguins_data\Tang\IMGP0472.JPG,belly\Tang\IMGP0472.JPG,yolo(conf=0.52),0.518,816,823,1600,2047,777,762,1600,2108
penguins_data\Tang\IMGP0473.JPG,belly\Tang\IMGP0473.JPG,no_detection_fallback,0.000,,,,,180,708,1620,2267
penguins_data\Tang\IMGP0474.JPG,belly\Tang\IMGP0474.JPG,yolo(conf=0.47),0.473,757,822,1724,1713,709,777,1772,1758
penguins_data\Tang\IMGP0476.JPG,belly\Tang\IMGP0476.JPG,yolo(conf=0.83),0.828,137,263,439,762,122,238,454,787
penguins_data\Tang\IMGP0477.JPG,belly\Tang\IMGP0477.JPG,yolo(conf=0.74),0.744,290,534,942,1499,257,486,975,1547
penguins_data\Tang\IMGP0478.JPG,belly\Tang\IMGP0478.JPG,yolo(conf=0.80),0.799,276,543,889,1473,245,497,920,1519
penguins_data\Tang\IMGP0480.JPG,belly\Tang\IMGP0480.JPG,yolo(conf=0.69),0.689,350,562,1031,1630,316,509,1065,1683
penguins_data\Tang\IMGP0481.JPG,belly\Tang\IMGP0481.JPG,yolo(conf=0.73),0.729,334,577,985,1617,301,525,1018,1669
penguins_data\Tang\IMGP0482.JPG,belly\Tang\IMGP0482.JPG,yolo(conf=0.77),0.768,285,556,923,1587,253,504,955,1639
penguins_data\Tang\IMGP0483.JPG,belly\Tang\IMGP0483.JPG,yolo(conf=0.60),0.601,2,483,754,1454,0,434,792,1503
penguins_data\Tang\IMGP0484.JPG,belly\Tang\IMGP0484.JPG,no_detection_fallback,0.000,,,,,179,488,1619,1562
penguins_data\Tang\IMGP0485.JPG,belly\Tang\IMGP0485.JPG,yolo(conf=0.60),0.602,152,559,926,1482,113,513,965,1528
penguins_data\Tang\Tang1.jpg,belly\Tang\Tang1.jpg,yolo(conf=0.81),0.807,399,612,863,959,376,595,886,976
penguins_data\Tang\Tang2.jpg,belly\Tang\Tang2.jpg,yolo(conf=0.65),0.647,245,801,741,1251,220,779,766,1273
penguins_data\Tang\Tang3.jpg,belly\Tang\Tang3.jpg,yolo(conf=0.55),0.553,272,461,597,869,256,441,613,889
penguins_data\Tang\Tang4.jpg,belly\Tang\Tang4.jpg,yolo(conf=0.50),0.501,153,372,403,707,141,355,415,724
penguins_data\Tang\Tang5.jpg,belly\Tang\Tang5.jpg,yolo(conf=0.80),0.795,151,204,331,485,142,190,340,499
penguins_data\Tang\Tang6.jpg,belly\Tang\Tang6.jpg,no_detection_fallback,0.000,,,,,77,265,694,848
penguins_data\Tang\Tang7.jpg,belly\Tang\Tang7.jpg,yolo(conf=0.81),0.812,94,407,482,994,75,378,501,1023
penguins_data\Tang\Tang8.jpg,belly\Tang\Tang8.jpg,yolo(conf=0.77),0.770,209,308,495,785,195,284,509,809
penguins_data\Therese\DSC_2535.jpeg,belly\Therese\DSC_2535.jpeg,no_detection_fallback,0.000,,,,,177,366,1598,1172
penguins_data\Therese\DSC_2536.jpeg,belly\Therese\DSC_2536.jpeg,no_detection_fallback,0.000,,,,,183,311,1650,997
penguins_data\Therese\Therese1.jpg,belly\Therese\Therese1.jpg,yolo(conf=0.65),0.652,624,648,1273,1869,592,587,1305,1930
penguins_data\Therese\Therese10.jpg,belly\Therese\Therese10.jpg,yolo(conf=0.87),0.872,150,407,662,1206,124,367,688,1246
penguins_data\Therese\Therese11.jpg,belly\Therese\Therese11.jpg,no_detection_fallback,0.000,,,,,64,244,582,781
penguins_data\Therese\Therese12.jpg,belly\Therese\Therese12.jpg,yolo(conf=0.68),0.679,163,324,513,908,145,295,531,937
penguins_data\Therese\Therese13.jpg,belly\Therese\Therese13.jpg,yolo(conf=0.70),0.696,97,464,484,1015,78,436,503,1043
penguins_data\Therese\Therese2.jpg,belly\Therese\Therese2.jpg,yolo(conf=0.71),0.707,142,474,644,927,117,451,669,950
penguins_data\Therese\Therese3.jpg,belly\Therese\Therese3.jpg,yolo(conf=0.84),0.842,104,398,581,806,80,378,605,826
penguins_data\Therese\Therese4.jpg,belly\Therese\Therese4.jpg,yolo(conf=0.52),0.516,116,397,679,700,88,382,707,715
penguins_data\Therese\Therese5.jpg,belly\Therese\Therese5.jpg,yolo(conf=0.78),0.780,163,472,592,965,142,447,613,990
penguins_data\Therese\Therese6.jpg,belly\Therese\Therese6.jpg,yolo(conf=0.79),0.793,121,409,490,1072,103,376,508,1105
penguins_data\Therese\Therese7.jpg,belly\Therese\Therese7.jpg,yolo(conf=0.80),0.796,133,391,567,1063,111,357,589,1097
penguins_data\Therese\Therese8.jpg,belly\Therese\Therese8.jpg,yolo(conf=0.74),0.744,93,326,451,896,75,298,469,924
penguins_data\Therese\Therese9.jpg,belly\Therese\Therese9.jpg,yolo(conf=0.68),0.680,77,268,557,810,53,241,581,837
penguins_data\Tiki\IMG_0391_box2.jpg,belly\Tiki\IMG_0391_box2.jpg,yolo(conf=0.50),0.496,467,107,1173,1367,432,44,1208,1430
penguins_data\Tiki\IMG_2185_box2.jpg,belly\Tiki\IMG_2185_box2.jpg,yolo(conf=0.58),0.577,154,277,611,1068,131,237,634,1108
penguins_data\Tiki\IMG_2200_box2.jpg,belly\Tiki\IMG_2200_box2.jpg,yolo(conf=0.71),0.708,188,428,737,1514,161,374,764,1568
penguins_data\Tiki\IMG_2201_box2.jpg,belly\Tiki\IMG_2201_box2.jpg,yolo(conf=0.73),0.731,265,392,829,1482,237,338,857,1536
penguins_data\Tiki\Tiki1.jpg,belly\Tiki\Tiki1.jpg,no_detection_fallback,0.000,,,,,106,184,956,590
penguins_data\Tiki\Tiki2.jpg,belly\Tiki\Tiki2.jpg,yolo(conf=0.80),0.797,102,496,623,1275,76,457,649,1314
penguins_data\Tiki\Tiki3.jpg,belly\Tiki\Tiki3.jpg,yolo(conf=0.76),0.761,212,483,722,1262,186,444,748,1301
penguins_data\Tiki\Tiki4.jpg,belly\Tiki\Tiki4.jpg,yolo(conf=0.81),0.807,226,430,717,1142,201,394,742,1178
penguins_data\Tiki\Tiki5.jpg,belly\Tiki\Tiki5.jpg,no_detection_fallback,0.000,,,,,76,319,687,1022
penguins_data\Toogie\IMG_4314 copy.jpeg,belly\Toogie\IMG_4314 copy.jpeg,yolo(conf=0.26),0.260,89,244,474,818,70,215,493,847
