source_path,output_path,status,confidence,det_left,det_top,det_right,det_bottom,crop_left,crop_top,crop_right,crop_bottom
penguins_dataset_split_body\val\Cooper\IMG_2108_box1.jpg,penguins_dataset_split_belly\val\Cooper\IMG_2108_box1.jpg,yolo(conf=0.68),0.680,66,276,454,852,47,247,473,881
penguins_dataset_split_body\val\Cooper\IMG_2281_box1.jpg,penguins_dataset_split_belly\val\Cooper\IMG_2281_box1.jpg,yolo(conf=0.75),0.747,116,445,655,1466,89,394,682,1517
penguins_dataset_split_body\val\Cooper\IMG_2284_box1.jpg,penguins_dataset_split_belly\val\Cooper\IMG_2284_box1.jpg,yolo(conf=0.58),0.585,148,181,741,1102,118,135,771,1148
penguins_dataset_split_body\val\Cooper\IMG_2715.jpeg,penguins_dataset_split_belly\val\Cooper\IMG_2715.jpeg,yolo(conf=0.34),0.340,123,328,421,871,108,301,436,898
penguins_dataset_split_body\val\Cooper\IMG_2720.jpeg,penguins_dataset_split_belly\val\Cooper\IMG_2720.jpeg,yolo(conf=0.59),0.593,230,567,974,1677,193,511,1011,1733
penguins_dataset_split_body\val\Cooper\IMG_2860.jpeg,penguins_dataset_split_belly\val\Cooper\IMG_2860.jpeg,yolo(conf=0.69),0.690,456,492,2144,1975,372,418,2228,2049
penguins_dataset_split_body\val\Cooper\IMG_2902.jpeg,penguins_dataset_split_belly\val\Cooper\IMG_2902.jpeg,yolo(conf=0.66),0.663,162,791,1712,2682,84,696,1790,2777
penguins_dataset_split_body\val\Cooper\IMG_3243.jpeg,penguins_dataset_split_belly\val\Cooper\IMG_3243.jpeg,yolo(conf=0.73),0.725,342,1020,1687,3262,275,908,1754,3374
penguins_dataset_split_body\val\Cooper\IMG_3251.jpeg,penguins_dataset_split_belly\val\Cooper\IMG_3251.jpeg,yolo(conf=0.60),0.603,543,996,1494,2298,495,931,1542,2363
penguins_dataset_split_body\val\Cooper\IMG_3259.jpeg,penguins_dataset_split_belly\val\Cooper\IMG_3259.jpeg,yolo(conf=0.26),0.259,690,863,1608,2627,644,775,1654,2715
penguins_dataset_split_body\val\Cooper\IMGP0074.JPG,penguins_dataset_split_belly\val\Cooper\IMGP0074.JPG,yolo(conf=0.43),0.431,87,836,1003,1875,41,784,1049,1927
penguins_dataset_split_body\val\Cooper\IMGP0078.JPG,penguins_dataset_split_belly\val\Cooper\IMGP0078.JPG,yolo(conf=0.28),0.278,398,368,679,965,384,338,693,995
penguins_dataset_split_body\val\Cooper\IMGP0390.JPG,penguins_dataset_split_belly\val\Cooper\IMGP0390.JPG,yolo(conf=0.62),0.621,649,787,1676,1988,598,727,1727,2048
penguins_dataset_split_body\val\Courtney\Courtney2.jpg,penguins_dataset_split_belly\val\Courtney\Courtney2.jpg,no_detection_fallback,0.000,,,,,123,407,1113,1303
penguins_dataset_split_body\val\Courtney\DSC_2727.jpeg,penguins_dataset_split_belly\val\Courtney\DSC_2727.jpeg,yolo(conf=0.53),0.530,232,322,886,1350,199,271,919,1401
penguins_dataset_split_body\val\Courtney\DSC_2730.jpeg,penguins_dataset_split_belly\val\Courtney\DSC_2730.jpeg,yolo(conf=0.61),0.612,905,1005,1786,2761,861,917,1830,2799
penguins_dataset_split_body\val\Courtney\IMGP0411.JPG,penguins_dataset_split_belly\val\Courtney\IMGP0411.JPG,yolo(conf=0.71),0.712,351,411,848,1143,326,374,873,1180
penguins_dataset_split_body\val\Courtney\IMGP0413.JPG,penguins_dataset_split_belly\val\Courtney\IMGP0413.JPG,yolo(conf=0.62),0.624,154,469,713,1519,126,417,713,1571
penguins_dataset_split_body\val\Courtney\IMGP0415.JPG,penguins_dataset_split_belly\val\Courtney\IMGP0415.JPG,yolo(conf=0.36),0.364,539,508,929,1514,519,458,929,1564
penguins_dataset_split_body\val\Danny\DSC_2735.jpeg,penguins_dataset_split_belly\val\Danny\DSC_2735.jpeg,yolo(conf=0.48),0.483,410,879,1418,1789,360,833,1468,1835
penguins_dataset_split_body\val\Danny\IMG_0792_box6.jpg,penguins_dataset_split_belly\val\Danny\IMG_0792_box6.jpg,yolo(conf=0.61),0.610,33,209,251,632,22,188,262,653
penguins_dataset_split_body\val\Danny\IMG_0796_box6.jpg,penguins_dataset_split_belly\val\Danny\IMG_0796_box6.jpg,yolo(conf=0.63),0.627,16,171,200,559,7,152,209,578
penguins_dataset_split_body\val\Danny\IMG_0824_box5.jpg,penguins_dataset_split_belly\val\Danny\IMG_0824_box5.jpg,yolo(conf=0.60),0.602,257,381,816,1182,229,341,829,1197
penguins_dataset_split_body\val\Danny\IMG_0988_box2.jpg,penguins_dataset_split_belly\val\Danny\IMG_0988_box2.jpg,no_detection_fallback,0.000,,,,,17,136,154,436
penguins_dataset_split_body\val\Dragon\Dragon1.jpg,penguins_dataset_split_belly\val\Dragon\Dragon1.jpg,yolo(conf=0.70),0.698,121,364,605,1214,97,322,629,1256
penguins_dataset_split_body\val\Dragon\IMG_4327 copy.jpeg,penguins_dataset_split_belly\val\Dragon\IMG_4327 copy.jpeg,yolo(conf=0.54),0.536,116,253,452,800,99,226,469,827
penguins_dataset_split_body\val\Dragon\IMG_4329 copy.jpeg,penguins_dataset_split_belly\val\Dragon\IMG_4329 copy.jpeg,yolo(conf=0.81),0.811,155,270,497,811,138,243,514,838
penguins_dataset_split_body\val\Dragon\IMG_4397 copy.jpeg,penguins_dataset_split_belly\val\Dragon\IMG_4397 copy.jpeg,yolo(conf=0.69),0.686,70,252,343,826,56,223,357,855
penguins_dataset_split_body\val\Dragon\IMG_4411 copy.jpeg,penguins_dataset_split_belly\val\Dragon\IMG_4411 copy.jpeg,yolo(conf=0.67),0.669,113,10,349,404,101,0,361,424
penguins_dataset_split_body\val\Dragon\IMG_4413 copy.jpeg,penguins_dataset_split_belly\val\Dragon\IMG_4413 copy.jpeg,yolo(conf=0.64),0.641,73,128,331,527,60,108,344,547
penguins_dataset_split_body\val\Dragon\IMG_4416 copy.jpeg,penguins_dataset_split_belly\val\Dragon\IMG_4416 copy.jpeg,yolo(conf=0.60),0.601,89,51,374,452,75,31,388,472
penguins_dataset_split_body\val\Egg\Egg3.jpg,penguins_dataset_split_belly\val\Egg\Egg3.jpg,yolo(conf=0.54),0.540,141,148,461,726,125,119,477,755
penguins_dataset_split_body\val\Egg\IMG_2955.jpeg,penguins_dataset_split_belly\val\Egg\IMG_2955.jpeg,yolo(conf=0.48),0.483,315,188,1473,1672,257,114,1473,1746
penguins_dataset_split_body\val\Egg\IMG_2958.jpeg,penguins_dataset_split_belly\val\Egg\IMG_2958.jpeg,yolo(conf=0.69),0.688,103,704,1216,2706,47,604,1272,2806
penguins_dataset_split_body\val\Ellis\Ellis1.jpg,penguins_dataset_split_belly\val\Ellis\Ellis1.jpg,no_detection_fallback,0.000,,,,,31,239,282,766
penguins_dataset_split_body\val\Ellis\Ellis18.jpg,penguins_dataset_split_belly\val\Ellis\Ellis18.jpg,yolo(conf=0.79),0.794,0,450,474,1161,0,414,498,1197
penguins_dataset_split_body\val\Ellis\Ellis9.jpg,penguins_dataset_split_belly\val\Ellis\Ellis9.jpg,yolo(conf=0.34),0.338,431,647,816,1241,412,617,835,1271
penguins_dataset_split_body\val\Ernest\DSC_2528.jpeg,penguins_dataset_split_belly\val\Ernest\DSC_2528.jpeg,yolo(conf=0.72),0.725,137,343,525,1111,118,305,544,1149
penguins_dataset_split_body\val\Ernest\Ernest2.jpg,penguins_dataset_split_belly\val\Ernest\Ernest2.jpg,yolo(conf=0.38),0.380,419,438,751,828,402,418,768,830
penguins_dataset_split_body\val\Ernest\IMG_1000_box1.jpg,penguins_dataset_split_belly\val\Ernest\IMG_1000_box1.jpg,no_detection_fallback,0.000,,,,,21,136,194,437
penguins_dataset_split_body\val\Gonzo\Gonzo2.jpg,penguins_dataset_split_belly\val\Gonzo\Gonzo2.jpg,no_detection_fallback,0.000,,,,,103,336,932,1075
penguins_dataset_split_body\val\Gonzo\Gonzo3.jpg,penguins_dataset_split_belly\val\Gonzo\Gonzo3.jpg,yolo(conf=0.40),0.399,351,628,665,1244,335,597,681,1275
penguins_dataset_split_body\val\Gonzo\IMG_0200_box1.jpg,penguins_dataset_split_belly\val\Gonzo\IMG_0200_box1.jpg,yolo(conf=0.62),0.619,43,117,204,495,35,98,212,514
penguins_dataset_split_body\val\Gonzo\IMG_0262_box1.jpg,penguins_dataset_split_belly\val\Gonzo\IMG_0262_box1.jpg,yolo(conf=0.63),0.635,296,233,653,716,278,209,653,740
penguins_dataset_split_body\val\Gonzo\IMG_0326_box1.jpg,penguins_dataset_split_belly\val\Gonzo\IMG_0326_box1.jpg,yolo(conf=0.69),0.687,92,231,503,1070,71,189,524,1112
penguins_dataset_split_body\val\Gonzo\IMG_0477_box1.jpg,penguins_dataset_split_belly\val\Gonzo\IMG_0477_box1.jpg,yolo(conf=0.51),0.506,0,57,175,486,0,36,184,507
penguins_dataset_split_body\val\Gonzo\IMG_0912_box1.jpg,penguins_dataset_split_belly\val\Gonzo\IMG_0912_box1.jpg,yolo(conf=0.50),0.502,44,115,238,522,34,95,248,542
penguins_dataset_split_body\val\Gonzo\IMG_1536_box1.jpg,penguins_dataset_split_belly\val\Gonzo\IMG_1536_box1.jpg,yolo(conf=0.72),0.717,273,297,1002,1274,237,248,1038,1323
penguins_dataset_split_body\val\Greyjoy\Greyjoy10.jpg,penguins_dataset_split_belly\val\Greyjoy\Greyjoy10.jpg,yolo(conf=0.30),0.295,358,482,677,944,342,459,693,967
penguins_dataset_split_body\val\Greyjoy\Greyjoy4.jpg,penguins_dataset_split_belly\val\Greyjoy\Greyjoy4.jpg,no_detection_fallback,0.000,,,,,72,513,652,1644
penguins_dataset_split_body\val\Greyjoy\Greyjoy7.jpg,penguins_dataset_split_belly\val\Greyjoy\Greyjoy7.jpg,yolo(conf=0.33),0.328,421,725,826,1184,401,702,846,1184
penguins_dataset_split_body\val\Hanbury\Hanbury16.jpg,penguins_dataset_split_belly\val\Hanbury\Hanbury16.jpg,yolo(conf=0.86),0.860,177,482,676,1272,152,442,701,1312
penguins_dataset_split_body\val\Hanbury\Hanbury7.jpg,penguins_dataset_split_belly\val\Hanbury\Hanbury7.jpg,no_detection_fallback,0.000,,,,,73,101,663,324
penguins_dataset_split_body\val\Hanbury\Hanbury8.jpg,penguins_dataset_split_belly\val\Hanbury\Hanbury8.jpg,yolo(conf=0.84),0.843,339,333,773,1036,317,298,795,1071
penguins_dataset_split_body\val\Heathcliffe\DSC_2624.jpeg,penguins_dataset_split_belly\val\Heathcliffe\DSC_2624.jpeg,yolo(conf=0.47),0.471,556,212,1551,1769,506,134,1601,1847
penguins_dataset_split_body\val\Heathcliffe\IMGP0395.JPG,penguins_dataset_split_belly\val\Heathcliffe\IMGP0395.JPG,yolo(conf=0.56),0.564,649,375,1547,1968,604,295,1547,2048
penguins_dataset_split_body\val\Heathcliffe\IMGP0397.JPG,penguins_dataset_split_belly\val\Heathcliffe\IMGP0397.JPG,yolo(conf=0.64),0.638,321,489,1053,1917,284,418,1090,1988
penguins_dataset_split_body\val\Heathcliffe\IMGP0400.JPG,penguins_dataset_split_belly\val\Heathcliffe\IMGP0400.JPG,yolo(conf=0.43),0.433,350,225,1299,1581,303,157,1346,1649
penguins_dataset_split_body\val\Heathcliffe\Penguins_All - 241 of 322_box4.jpeg,penguins_dataset_split_belly\val\Heathcliffe\Penguins_All - 241 of 322_box4.jpeg,no_detection_fallback,0.000,,,,,65,295,589,944
penguins_dataset_split_body\val\Heathcliffe\Penguins_All - 247 of 322_box4.jpeg,penguins_dataset_split_belly\val\Heathcliffe\Penguins_All - 247 of 322_box4.jpeg,yolo(conf=0.71),0.708,63,308,355,903,48,278,370,933
penguins_dataset_split_body\val\Heathcliffe\Penguins_All - 251 of 322_box2.jpeg,penguins_dataset_split_belly\val\Heathcliffe\Penguins_All - 251 of 322_box2.jpeg,yolo(conf=0.54),0.539,99,294,413,841,83,267,429,868
penguins_dataset_split_body\val\Heathcliffe\Penguins_All - 252 of 322_box2.jpeg,penguins_dataset_split_belly\val\Heathcliffe\Penguins_All - 252 of 322_box2.jpeg,yolo(conf=0.59),0.590,101,290,409,835,86,263,424,862
penguins_dataset_split_body\val\Heathcliffe\Penguins_All - 264 of 322_box2.jpeg,penguins_dataset_split_belly\val\Heathcliffe\Penguins_All - 264 of 322_box2.jpeg,yolo(conf=0.71),0.713,96,612,1183,2167,42,534,1237,2245
penguins_dataset_split_body\val\Heathcliffe\Penguins_All - 281 of 322_box1.jpeg,penguins_dataset_split_belly\val\Heathcliffe\Penguins_All - 281 of 322_box1.jpeg,no_detection_fallback,0.000,,,,,72,295,654,944
penguins_dataset_split_body\val\Jaz\IMGP0150.JPG,penguins_dataset_split_belly\val\Jaz\IMGP0150.JPG,yolo(conf=0.77),0.769,85,345,516,1093,63,308,538,1130
penguins_dataset_split_body\val\Jaz\Jaz2.jpg,penguins_dataset_split_belly\val\Jaz\Jaz2.jpg,yolo(conf=0.73),0.731,55,95,284,443,44,78,295,460
penguins_dataset_split_body\val\Jaz\Jaz6.jpg,penguins_dataset_split_belly\val\Jaz\Jaz6.jpg,yolo(conf=0.75),0.749,110,396,683,980,81,367,712,983
penguins_dataset_split_body\val\Kermit\IMG_0829_box2.jpg,penguins_dataset_split_belly\val\Kermit\IMG_0829_box2.jpg,no_detection_fallback,0.000,,,,,45,219,405,700
penguins_dataset_split_body\val\Kermit\IMG_1579_box6.jpg,penguins_dataset_split_belly\val\Kermit\IMG_1579_box6.jpg,yolo(conf=0.56),0.565,111,167,471,821,93,134,489,831
penguins_dataset_split_body\val\Kermit\IMG_3283.jpeg,penguins_dataset_split_belly\val\Kermit\IMG_3283.jpeg,yolo(conf=0.53),0.528,207,869,930,2139,171,805,966,2203
penguins_dataset_split_body\val\Kermit\IMG_3287.jpeg,penguins_dataset_split_belly\val\Kermit\IMG_3287.jpeg,yolo(conf=0.49),0.488,116,106,865,1167,79,53,902,1220
penguins_dataset_split_body\val\Kermit\IMG_3422_box2.jpg,penguins_dataset_split_belly\val\Kermit\IMG_3422_box2.jpg,yolo(conf=0.64),0.637,161,320,759,1246,131,274,789,1258
penguins_dataset_split_body\val\Kermit\IMGP0812.JPG,penguins_dataset_split_belly\val\Kermit\IMGP0812.JPG,yolo(conf=0.38),0.384,337,208,978,1498,305,144,1010,1562
penguins_dataset_split_body\val\Kermit\IMGP0814.JPG,penguins_dataset_split_belly\val\Kermit\IMGP0814.JPG,yolo(conf=0.39),0.389,791,854,1625,2624,749,766,1667,2712
penguins_dataset_split_body\val\Kermit\IMGP0815.JPG,penguins_dataset_split_belly\val\Kermit\IMGP0815.JPG,no_detection_fallback,0.000,,,,,111,554,1002,1772
penguins_dataset_split_body\val\Kermit\Kermit8.jpg,penguins_dataset_split_belly\val\Kermit\Kermit8.jpg,yolo(conf=0.73),0.731,106,360,343,539,94,351,343,539
penguins_dataset_split_body\val\Kermit\Kermit9.jpg,penguins_dataset_split_belly\val\Kermit\Kermit9.jpg,yolo(conf=0.68),0.677,74,249,327,764,61,223,340,790
penguins_dataset_split_body\val\Lannister\DSC_2405.jpeg,penguins_dataset_split_belly\val\Lannister\DSC_2405.jpeg,no_detection_fallback,0.000,,,,,132,137,1191,440
penguins_dataset_split_body\val\Lannister\DSC_2477.jpeg,penguins_dataset_split_belly\val\Lannister\DSC_2477.jpeg,no_detection_fallback,0.000,,,,,197,709,1774,2271
penguins_dataset_split_body\val\Lannister\Lannister 12.jpg,penguins_dataset_split_belly\val\Lannister\Lannister 12.jpg,no_detection_fallback,0.000,,,,,112,373,1008,1194
penguins_dataset_split_body\val\Lannister\Lannister 6.jpg,penguins_dataset_split_belly\val\Lannister\Lannister 6.jpg,no_detection_fallback,0.000,,,,,66,290,601,930
penguins_dataset_split_body\val\Laura\IMGP0445.JPG,penguins_dataset_split_belly\val\Laura\IMGP0445.JPG,yolo(conf=0.68),0.677,286,421,1038,1696,248,357,1038,1760
penguins_dataset_split_body\val\Laura\IMGP0449.JPG,penguins_dataset_split_belly\val\Laura\IMGP0449.JPG,yolo(conf=0.85),0.852,138,596,783,1565,106,548,815,1613
penguins_dataset_split_body\val\Laura\IMGP0453.JPG,penguins_dataset_split_belly\val\Laura\IMGP0453.JPG,yolo(conf=0.75),0.745,271,474,1002,1736,234,411,1002,1799
penguins_dataset_split_body\val\Lenny\IMG_0973_box1.jpg,penguins_dataset_split_belly\val\Lenny\IMG_0973_box1.jpg,yolo(conf=0.27),0.269,51,168,314,413,38,156,327,413
penguins_dataset_split_body\val\Lenny\IMG_3118_box1.jpg,penguins_dataset_split_belly\val\Lenny\IMG_3118_box1.jpg,yolo(conf=0.30),0.300,86,205,270,679,77,181,279,703
penguins_dataset_split_body\val\Lenny\IMG_3150_box1.jpg,penguins_dataset_split_belly\val\Lenny\IMG_3150_box1.jpg,yolo(conf=0.41),0.411,189,99,657,672,166,70,657,672
penguins_dataset_split_body\val\Lenny\Lenny 3.jpg,penguins_dataset_split_belly\val\Lenny\Lenny 3.jpg,yolo(conf=0.54),0.538,253,241,952,1075,218,199,987,1091
penguins_dataset_split_body\val\Lucy\IMG_4319 copy.jpeg,penguins_dataset_split_belly\val\Lucy\IMG_4319 copy.jpeg,yolo(conf=0.45),0.448,0,180,549,734,0,152,576,762
penguins_dataset_split_body\val\Lucy\IMG_4365 copy.jpeg,penguins_dataset_split_belly\val\Lucy\IMG_4365 copy.jpeg,yolo(conf=0.64),0.635,105,105,307,519,95,84,307,526
penguins_dataset_split_body\val\Lucy\Lucy1.jpg,penguins_dataset_split_belly\val\Lucy\Lucy1.jpg,yolo(conf=0.83),0.831,223,269,636,955,202,235,657,989
penguins_dataset_split_body\val\McVitie\DSC_2452.jpeg,penguins_dataset_split_belly\val\McVitie\DSC_2452.jpeg,yolo(conf=0.43),0.428,254,49,922,1339,221,0,955,1403
penguins_dataset_split_body\val\McVitie\IMG_1573_box2.jpg,penguins_dataset_split_belly\val\McVitie\IMG_1573_box2.jpg,yolo(conf=0.36),0.355,65,148,311,662,53,122,323,688
penguins_dataset_split_body\val\McVitie\IMG_1710_box1.jpg,penguins_dataset_split_belly\val\McVitie\IMG_1710_box1.jpg,yolo(conf=0.46),0.455,610,397,1215,1341,580,350,1245,1388
penguins_dataset_split_body\val\McVitie\IMGP0082.JPG,penguins_dataset_split_belly\val\McVitie\IMGP0082.JPG,yolo(conf=0.76),0.761,0,340,518,1393,0,287,544,1446
penguins_dataset_split_body\val\McVitie\McVitie1.jpg,penguins_dataset_split_belly\val\McVitie\McVitie1.jpg,yolo(conf=0.87),0.873,79,398,435,880,61,374,453,904
penguins_dataset_split_body\val\McVitie\McVitie4.jpg,penguins_dataset_split_belly\val\McVitie\McVitie4.jpg,yolo(conf=0.38),0.383,157,343,379,1206,146,300,379,1226
penguins_dataset_split_body\val\McVitie\McVitie5.jpg,penguins_dataset_split_belly\val\McVitie\McVitie5.jpg,yolo(conf=0.65),0.645,76,117,623,913,49,77,647,953
penguins_dataset_split_body\val\McVitie\McVitie9.jpg,penguins_dataset_split_belly\val\McVitie\McVitie9.jpg,yolo(conf=0.77),0.773,265,348,652,956,246,318,671,986
penguins_dataset_split_body\val\Medici\DSC_2479.jpeg,penguins_dataset_split_belly\val\Medici\DSC_2479.jpeg,no_detection_fallback,0.000,,,,,116,463,1052,1481
penguins_dataset_split_body\val\Medici\DSC_2748.jpeg,penguins_dataset_split_belly\val\Medici\DSC_2748.jpeg,yolo(conf=0.64),0.639,76,541,515,1499,54,493,537,1547
penguins_dataset_split_body\val\Medici\IMG_0327_box1.jpg,penguins_dataset_split_belly\val\Medici\IMG_0327_box1.jpg,yolo(conf=0.66),0.656,0,179,399,1137,0,131,419,1185
penguins_dataset_split_body\val\Medici\IMG_0535_box1.jpg,penguins_dataset_split_belly\val\Medici\IMG_0535_box1.jpg,yolo(conf=0.59),0.591,147,204,594,894,125,170,616,907
penguins_dataset_split_body\val\Medici\IMG_0540_box1.jpg,penguins_dataset_split_belly\val\Medici\IMG_0540_box1.jpg,no_detection_fallback,0.000,,,,,16,142,149,456
penguins_dataset_split_body\val\Medici\IMG_0646_box1.jpg,penguins_dataset_split_belly\val\Medici\IMG_0646_box1.jpg,yolo(conf=0.56),0.564,61,168,392,612,44,146,409,634
penguins_dataset_split_body\val\Medici\IMG_1458_box1.jpg,penguins_dataset_split_belly\val\Medici\IMG_1458_box1.jpg,yolo(conf=0.72),0.722,175,164,497,614,159,142,513,636
penguins_dataset_split_body\val\Medici\IMG_1818_box1.jpg,penguins_dataset_split_belly\val\Medici\IMG_1818_box1.jpg,yolo(conf=0.53),0.526,169,138,546,681,150,111,565,696
penguins_dataset_split_body\val\Medici\IMG_1869_box1.jpg,penguins_dataset_split_belly\val\Medici\IMG_1869_box1.jpg,yolo(conf=0.44),0.443,119,0,725,684,89,0,755,718
penguins_dataset_split_body\val\Medici\IMG_1972_box1.jpg,penguins_dataset_split_belly\val\Medici\IMG_1972_box1.jpg,yolo(conf=0.76),0.764,117,533,855,1322,80,494,892,1337
penguins_dataset_split_body\val\Medici\IMG_1994_box2.jpg,penguins_dataset_split_belly\val\Medici\IMG_1994_box2.jpg,yolo(conf=0.60),0.598,271,163,558,445,257,149,572,459
penguins_dataset_split_body\val\Medici\IMG_2075_box1.jpg,penguins_dataset_split_belly\val\Medici\IMG_2075_box1.jpg,yolo(conf=0.62),0.621,612,645,1666,1798,559,587,1719,1798
penguins_dataset_split_body\val\Medici\IMG_2082_box1.jpg,penguins_dataset_split_belly\val\Medici\IMG_2082_box1.jpg,yolo(conf=0.66),0.655,138,362,747,1342,108,313,747,1391
penguins_dataset_split_body\val\Medici\IMG_2203_box3.jpg,penguins_dataset_split_belly\val\Medici\IMG_2203_box3.jpg,yolo(conf=0.42),0.417,176,130,679,1454,151,64,679,1473
penguins_dataset_split_body\val\Medici\IMG_2232_box3.jpg,penguins_dataset_split_belly\val\Medici\IMG_2232_box3.jpg,yolo(conf=0.76),0.761,35,474,490,1740,12,411,490,1803
penguins_dataset_split_body\val\Medici\IMG_2234_box3.jpg,penguins_dataset_split_belly\val\Medici\IMG_2234_box3.jpg,no_detection_fallback,0.000,,,,,58,199,525,636
penguins_dataset_split_body\val\Medici\IMG_2745_box1.jpg,penguins_dataset_split_belly\val\Medici\IMG_2745_box1.jpg,no_detection_fallback,0.000,,,,,6,50,58,162
penguins_dataset_split_body\val\Medici\IMG_2875.jpeg,penguins_dataset_split_belly\val\Medici\IMG_2875.jpeg,yolo(conf=0.31),0.307,691,642,1459,2159,653,566,1497,2235
penguins_dataset_split_body\val\Medici\IMG_2945.jpeg,penguins_dataset_split_belly\val\Medici\IMG_2945.jpeg,yolo(conf=0.80),0.800,232,477,944,1731,196,414,980,1794
penguins_dataset_split_body\val\Medici\IMG_3066.jpeg,penguins_dataset_split_belly\val\Medici\IMG_3066.jpeg,yolo(conf=0.43),0.435,3086,0,3813,1762,3050,0,3817,1850
penguins_dataset_split_body\val\Medici\IMG_3072.jpeg,penguins_dataset_split_belly\val\Medici\IMG_3072.jpeg,yolo(conf=0.81),0.808,433,1166,2131,3573,348,1046,2216,3693
penguins_dataset_split_body\val\Medici\IMG_3076.jpeg,penguins_dataset_split_belly\val\Medici\IMG_3076.jpeg,yolo(conf=0.79),0.787,451,1140,1873,3262,380,1034,1944,3368
penguins_dataset_split_body\val\Medici\IMG_3078.jpeg,penguins_dataset_split_belly\val\Medici\IMG_3078.jpeg,yolo(conf=0.45),0.447,1142,567,3272,2168,1036,487,3378,2248
penguins_dataset_split_body\val\Medici\IMG_3083.jpeg,penguins_dataset_split_belly\val\Medici\IMG_3083.jpeg,yolo(conf=0.72),0.720,384,953,1586,2990,324,851,1646,3092
penguins_dataset_split_body\val\Medici\IMG_3098.jpeg,penguins_dataset_split_belly\val\Medici\IMG_3098.jpeg,yolo(conf=0.75),0.752,630,1111,2059,3469,559,993,2130,3587
penguins_dataset_split_body\val\Medici\IMG_3107.jpeg,penguins_dataset_split_belly\val\Medici\IMG_3107.jpeg,yolo(conf=0.57),0.571,50,128,1668,2911,0,0,1749,3050
penguins_dataset_split_body\val\Medici\IMG_3345.jpeg,penguins_dataset_split_belly\val\Medici\IMG_3345.jpeg,yolo(conf=0.71),0.706,298,792,1342,1986,246,732,1394,2046
penguins_dataset_split_body\val\Medici\IMG_3353.jpeg,penguins_dataset_split_belly\val\Medici\IMG_3353.jpeg,yolo(conf=0.72),0.716,588,789,1871,3014,524,678,1935,3125
